0,5405596535521938;0,2661238238255223;0,19331652262228385
0,26461204205856054;0,16202557037842835;0,5733623875630111
0,3052048692968122;0,22853255246622955;0,46626257823695827
0,19598277408730047;0,7289734870720681;0,07504373884063151
0,12857211408370853;0,6700062955325754;0,20142159038371607
0,3919631789153472;0,2657543383388602;0,34228248274579265
0,15569268853802232;0,42562594718211044;0,41868136427986724
0,3494882759102568;0,5324206820817777;0,11809104200796552
0,42573247384830726;0,16468652061509287;0,4095810055366
0,39051627596233773;0,4060020037335754;0,20348172030408687
0,23623237425348984;0,2684358929440655;0,4953317328024446
0,4684158212125754;0,27632329771424163;0,25526088107318284
0,3090289642210762;0,42233419775994196;0,268636838018982
0,14617064437929214;0,3685014619838454;0,48532789363686246
0,2755993223173784;0,18719839262119528;0,5372022850614264
0,3876104817141016;0,24544075088157385;0,3669487674043246
0,18539251573822343;0,44246468362091845;0,37214280064085814
0,1660747416308143;0,21350412356451295;0,6204211348046728
0,31015239002140627;0,3913192816121038;0,29852832836648996
0,3050974801366939;0,44417050076766007;0,25073201909564596
0,261267842842094;0,31632888378093993;0,42240327337696604
0,2442638984866652;0,473586816357302;0,28214928515603277
0,5125810320539322;0,2802619277755193;0,2071570401705486
0,15169062176010542;0,296281716755169;0,5520276614847256
0,2375647176257189;0,34927105891401916;0,41316422346026205
0,3349176468718586;0,44486921489576786;0,22021313823237337
0,12481240999350193;0,44559975615168707;0,42958783385481103
0,3086134509987937;0,22750910691967616;0,4638774420815302
0,5214683232220447;0,15399471988118066;0,32453695689677464
0,19897317840636367;0,3642723434863934;0,4367544781072429
0,7091689505330597;0,15530523698164658;0,1355258124852936
0,5222522583626376;0,4094881937431887;0,06825954789417378
0,25864844757698285;0,4742650485146492;0,26708650390836775
0,2597613126746809;0,36364653306160866;0,3765921542637103
0,37700794705182333;0,27081619402074086;0,35217585892743586
0,3195613392460568;0,5478228962070754;0,13261576454686796
0,2589574214369279;0,5170284083467881;0,224014170216284
0,5671738882937802;0,10389430644102693;0,3289318052651927
0,3015660625629581;0,3946034508971778;0,30383048653986416
0,15916584493720182;0,7227577402190527;0,11807641484374556
0,09659360036487229;0,6085036232518508;0,29490277638327683
0,22981473842103164;0,4249155756805755;0,34526968589839296
0,11643548193160373;0,7361314839742781;0,14743303409411815
0,6646401296340061;0,13667682819452814;0,19868304217146562
0,4282258611797118;0,2707979379595467;0,3009762008607415
0,06802943388876347;0,26897719614590726;0,6629933699653292
0,5055367420276562;0,18888807743089708;0,30557518054144667
0,18998126327012396;0,3270079222329215;0,48301081449695443
0,4725440100007392;0,19677126929950498;0,33068472069975574
0,07693916236075243;0,44685687725948153;0,476203960379766
0,2666620772898225;0,34629857118386753;0,38703935152630975
0,431994763003848;0,184659680355141;0,383345556641011
0,37113881277578925;0,3515280041601034;0,2773331830641075
0,3329612748761285;0,23490987292826082;0,43212885219561065
0,10738841755430319;0,2834136006057556;0,6091979818399413
0,4393350009970589;0,45233287548214474;0,10833212352079649
0,14201951829209256;0,2541421007079458;0,6038383809999618
0,2533950746498963;0,14582500994671668;0,600779915403387
0,05366192934981301;0,6108847956170332;0,33545327503315386
0,5203836210605466;0,10147091881689355;0,37814546012255995
0,30126661439063923;0,33679604362807536;0,3619373419812855
0,46004419650934475;0,30174327888776215;0,23821252460289313
0,2516924800734786;0,23043993089985973;0,5178675890266616
0,5327592946410459;0,3101977048647426;0,15704300049421172
0,6742899277678122;0,04629321163456029;0,2794168605976276
0,42310140609169217;0,2811129817628082;0,29578561214549964
0,273144218008622;0,4127241242951763;0,3141316576962017
0,14245923974880625;0,5253769056333005;0,33216385461789333
0,030466665042333457;0,6771257113252032;0,2924076236324635
0,3323981561587349;0,20959821229679665;0,4580036315444686
0,4733809169892613;0,1400586818971698;0,38656040111356876
0,5594021386724136;0,12565013429438812;0,3149477270331983
0,3469090886917262;0,48827015665626533;0,1648207546520085
0,2626476172225051;0,36413662750627096;0,373215755271224
0,37678973667052934;0,38679076753442193;0,23641949579504878
0,20131208836919104;0,542412692944855;0,2562752186859541
0,2331250601212765;0,16725408661357;0,5996208532651534
0,15481051037326238;0,33896544619303726;0,5062240434337002
0,31699705346267365;0,5803298965852753;0,1026730499520511
0,5663061599006813;0,35983973543224024;0,07385410466707841
0,23652708841440648;0,51323270082801;0,2502402107575835
0,2006018301615312;0,45455492991217095;0,3448432399262978
0,521033749983969;0,2575262808941863;0,22143996912184463
0,307362224487916;0,4931938154590202;0,19944396005306372
0,4382498608945416;0,25780054098714933;0,30394959811830913
0,20862159718400605;0,4766932555689611;0,31468514724703295
0,5510769737873816;0,19202087562274123;0,25690215058987725
